x_value,y_value,z_value 
4601,5724,3473
4602,5732,3474
4603,5734,3476
4604,5730,3477
4605,5735,3480
4606,5734,3476
4607,5738,3477
4608,5733,3476
4609,5732,3481
4610,5738,3485
4611,5740,3480
4612,5742,3476
4613,5748,3472
4614,5748,3472
4615,5745,3472
4616,5745,3467
4617,5749,3462
4618,5756,3462
4619,5753,3466
4620,5751,3470
4621,5746,3465
4622,5748,3468
4623,5750,3464
4624,5750,3464
4625,5756,3460
4626,5763,3455
4627,5765,3459
4628,5759,3461
4629,5763,3461
4630,5765,3459
4631,5759,3464
4632,5760,3468
4633,5764,3469
4634,5765,3467
4635,5769,3467
4636,5775,3473
4637,5779,3470
4638,5784,3474
4639,5791,3469
4640,5785,3471
4641,5783,3470
4642,5784,3475
4643,5783,3473
4644,5783,3479
4645,5790,3480
4646,5789,3479
4647,5796,3475
4648,5791,3478
4649,5798,3478
4650,5797,3479
4651,5805,3477
4652,5813,3480
4653,5814,3480
4654,5819,3477
4655,5817,3476
4656,5811,3472
4657,5818,3474
4658,5821,3479
4659,5828,3476
4660,5830,3480
4661,5833,3479
4662,5835,3484
4663,5839,3487
4664,5844,3483
4665,5843,3486
4666,5847,3492
4667,5841,3494
4668,5845,3494
4669,5845,3492
4670,5842,3491
4671,5849,3493
4672,5843,3491
4673,5837,3494
4674,5843,3494
4675,5839,3489
4676,5835,3492
4677,5830,3493
4678,5835,3499
4679,5832,3503
4680,5831,3504
4681,5831,3499
4682,5829,3499
4683,5836,3501
4684,5831,3497
4685,5829,3503
4686,5836,3503
4687,5839,3502
4688,5839,3504
4689,5845,3500
4690,5851,3503
4691,5847,3507
4692,5855,3503
4693,5861,3504
4694,5863,3510
4695,5869,3513
4696,5872,3509
4697,5875,3509
4698,5874,3509
4699,5878,3512
4700,5874,3510
4701,5882,3507
4702,5881,3511
4703,5882,3517
4704,5878,3515
4705,5880,3518
4706,5879,3520
4707,5880,3526
4708,5880,3531
4709,5880,3528
4710,5886,3532
4711,5884,3528
4712,5891,3528
4713,5896,3527
4714,5903,3532
4715,5904,3530
4716,5903,3526
4717,5900,3528
4718,5896,3524
4719,5890,3528
4720,5894,3531
4721,5891,3533
4722,5898,3528
4723,5906,3533
4724,5901,3535
4725,5896,3540
4726,5900,3537
4727,5895,3543
4728,5897,3542
4729,5895,3541
4730,5894,3538
4731,5900,3542
4732,5897,3542
4733,5905,3537
4734,5901,3537
4735,5905,3538
4736,5899,3538
4737,5904,3538
4738,5908,3544
4739,5916,3539
4740,5912,3535
4741,5920,3534
4742,5923,3534
4743,5917,3539
4744,5917,3545
4745,5920,3546
4746,5919,3547
4747,5913,3549
4748,5910,3555
4749,5907,3561
4750,5908,3560
4751,5907,3556
4752,5910,3561
4753,5910,3558
4754,5905,3554
4755,5903,3552
4756,5906,3556
4757,5913,3551
4758,5911,3553
4759,5919,3556
4760,5920,3558
4761,5918,3555
4762,5924,3559
4763,5925,3556
4764,5927,3557
4765,5931,3560
4766,5927,3560
4767,5929,3559
4768,5935,3558
4769,5940,3558
4770,5943,3562
4771,5951,3563
4772,5958,3561
4773,5966,3560
4774,5962,3555
4775,5960,3560
4776,5968,3555
4777,5968,3550
4778,5970,3556
4779,5967,3553
4780,5967,3549
4781,5973,3555
4782,5971,3555
4783,5974,3561
4784,5981,3563
4785,5975,3561
4786,5976,3562
4787,5972,3558
4788,5967,3558
4789,5962,3563
4790,5967,3561
4791,5971,3558
4792,5970,3554
4793,5965,3557
4794,5962,3557
4795,5957,3561
4796,5953,3563
4797,5957,3558
4798,5963,3554
4799,5958,3550
4800,5958,3552
4801,5964,3548
4802,5958,3553
4803,5952,3558
4804,5948,3556
4805,5950,3552
4806,5957,3557
4807,5955,3554
4808,5952,3550
4809,5950,3554
4810,5948,3549
4811,5946,3553
4812,5949,3558
4813,5957,3559
4814,5953,3555
4815,5952,3554
4816,5949,3555
4817,5951,3559
4818,5945,3565
4819,5941,3563
4820,5945,3567
4821,5944,3570
4822,5941,3565
4823,5946,3560
4824,5950,3559
4825,5944,3554
4826,5946,3558
4827,5948,3553
4828,5944,3554
4829,5951,3550
4830,5946,3548
4831,5951,3552
4832,5951,3547
4833,5959,3548
4834,5957,3553
4835,5961,3553
4836,5968,3553
4837,5964,3555
4838,5965,3561
4839,5972,3556
4840,5978,3562
4841,5979,3558
4842,5987,3560
4843,5982,3563
4844,5990,3564
4845,5984,3569
4846,5992,3572
4847,5998,3573
4848,5999,3572
4849,6004,3576
4850,6002,3572
4851,5997,3576
4852,6000,3578
4853,6000,3574
4854,5998,3573
4855,5993,3568
4856,5991,3570
4857,5997,3570
4858,6005,3573
4859,6009,3578
4860,6007,3582
4861,6010,3583
4862,6016,3585
4863,6022,3581
4864,6026,3584
4865,6025,3582
4866,6024,3581
4867,6019,3583
4868,6016,3580
4869,6014,3583
4870,6013,3589
4871,6018,3585
4872,6026,3585
4873,6031,3589
4874,6038,3585
4875,6038,3590
4876,6041,3589
4877,6045,3589
4878,6042,3589
4879,6047,3588
4880,6047,3586
4881,6053,3589
4882,6048,3593
4883,6044,3591
4884,6041,3592
4885,6042,3597
4886,6042,3595
4887,6048,3592
4888,6044,3594
4889,6044,3589
4890,6039,3584
4891,6041,3588
4892,6040,3589
4893,6046,3591
4894,6043,3586
4895,6041,3589
4896,6039,3595
4897,6034,3593
4898,6033,3589
4899,6037,3585
4900,6042,3582
4901,6038,3581
4902,6037,3577
4903,6042,3574
4904,6041,3578
4905,6045,3583
4906,6043,3578
4907,6043,3580
4908,6047,3580
4909,6042,3583
4910,6037,3578
4911,6033,3581
4912,6040,3578
4913,6042,3583
4914,6046,3583
4915,6041,3579
4916,6039,3584
4917,6033,3580
4918,6032,3582
4919,6034,3582
4920,6035,3582
4921,6042,3578
4922,6047,3578
4923,6046,3574
4924,6044,3572
4925,6049,3577
4926,6054,3582
4927,6052,3587
4928,6053,3592
4929,6051,3596
4930,6047,3601
4931,6049,3603
4932,6051,3606
4933,6048,3606
4934,6045,3607
4935,6043,3613
4936,6051,3616
4937,6049,3615
4938,6048,3611
4939,6043,3608
4940,6038,3603
4941,6035,3604
4942,6039,3610
4943,6033,3614
4944,6027,3620
4945,6031,3616
4946,6033,3614
4947,6039,3612
4948,6042,3611
4949,6042,3615
4950,6049,3610
4951,6050,3615
4952,6050,3619
4953,6048,3614
4954,6048,3615
4955,6054,3615
4956,6049,3614
4957,6055,3612
4958,6050,3611
4959,6052,3608
4960,6060,3613
4961,6065,3610
4962,6061,3615
4963,6066,3613
4964,6069,3618
4965,6072,3619
4966,6068,3625
4967,6068,3623
4968,6068,3629
4969,6076,3634
4970,6080,3635
4971,6083,3634
4972,6086,3638
4973,6089,3642
4974,6095,3638
4975,6097,3643
4976,6099,3649
4977,6096,3652
4978,6100,3658
4979,6098,3659
4980,6105,3664
4981,6108,3670
4982,6105,3667
4983,6105,3672
4984,6108,3677
4985,6105,3672
4986,6099,3676
4987,6097,3673
4988,6104,3678
4989,6100,3684
4990,6103,3689
4991,6106,3685
4992,6100,3683
4993,6108,3689
4994,6115,3693
4995,6120,3693
4996,6115,3690
4997,6110,3693
4998,6110,3696
4999,6108,3697
5000,6106,3694
5001,6110,3691
5002,6114,3686
5003,6114,3682
5004,6109,3687
5005,6108,3686
5006,6103,3692
5007,6105,3696
5008,6106,3702
5009,6113,3701
5010,6111,3706
5011,6105,3706
5012,6111,3703
5013,6107,3702
5014,6102,3705
5015,6104,3709
5016,6103,3715
5017,6111,3721
5018,6107,3722
5019,6106,3724
5020,6104,3726
5021,6102,3726
5022,6108,3730
5023,6107,3730
5024,6109,3734
5025,6112,3739
5026,6107,3734
5027,6101,3739
5028,6104,3743
5029,6104,3746
5030,6103,3743
5031,6099,3739
5032,6106,3734
5033,6103,3733
5034,6097,3737
5035,6094,3732
5036,6098,3727
5037,6094,3722
5038,6100,3718
5039,6101,3717
5040,6102,3715
5041,6105,3720
5042,6113,3725
5043,6116,3725
5044,6110,3723
5045,6106,3719
5046,6101,3715
5047,6101,3712
5048,6102,3718
5049,6103,3720
5050,6100,3719
5051,6103,3725
5052,6108,3721
5053,6113,3723
5054,6117,3720
5055,6121,3719
5056,6119,3720
5057,6114,3725
5058,6115,3730
5059,6109,3734
5060,6103,3736
5061,6105,3735
5062,6100,3736
5063,6106,3732
5064,6105,3736
5065,6110,3735
5066,6104,3736
5067,6108,3735
5068,6107,3740
5069,6110,3738
5070,6112,3743
5071,6112,3749
5072,6110,3750
5073,6107,3753
5074,6114,3751
5075,6122,3748
5076,6122,3745
5077,6128,3745
5078,6134,3742
5079,6133,3746
5080,6137,3747
5081,6145,3749
5082,6152,3754
5083,6151,3751
5084,6152,3746
5085,6147,3745
5086,6147,3745
5087,6152,3740
5088,6156,3742
5089,6162,3748
5090,6168,3744
5091,6168,3748
5092,6173,3750
5093,6171,3753
5094,6171,3750
5095,6174,3753
5096,6180,3756
5097,6183,3753
5098,6184,3751
5099,6184,3746
5100,6182,3741
5101,6185,3743
5102,6182,3743
5103,6176,3748
5104,6178,3748
5105,6185,3744
5106,6184,3745
5107,6188,3748
5108,6192,3753
5109,6190,3757
5110,6185,3763
5111,6193,3759
5112,6194,3757
5113,6201,3759
5114,6205,3763
5115,6199,3763
5116,6202,3767
5117,6210,3763
5118,6211,3761
5119,6217,3762
5120,6215,3763
5121,6221,3768
5122,6226,3768
5123,6225,3766
5124,6230,3770
5125,6238,3766
5126,6238,3762
5127,6246,3762
5128,6248,3765
5129,6245,3768
5130,6240,3768
5131,6238,3769
5132,6233,3775
5133,6240,3781
5134,6236,3787
5135,6238,3791
5136,6236,3791
5137,6234,3791
5138,6236,3791
5139,6237,3793
5140,6239,3789
5141,6239,3793
5142,6239,3798
5143,6233,3793
5144,6235,3799
5145,6234,3805
5146,6240,3810
5147,6241,3810
5148,6243,3814
5149,6245,3818
5150,6243,3814
5151,6240,3816
5152,6246,3819
5153,6241,3822
5154,6236,3817
5155,6234,3814
5156,6240,3809
5157,6245,3804
5158,6240,3808
5159,6246,3803
5160,6250,3802
5161,6257,3805
5162,6258,3801
5163,6261,3801
5164,6259,3805
5165,6259,3811
5166,6254,3806
5167,6260,3805
5168,6255,3800
5169,6253,3797
5170,6256,3794
5171,6256,3793
5172,6253,3797
5173,6256,3792
5174,6252,3796
5175,6260,3795
5176,6262,3800
5177,6260,3801
5178,6262,3799
5179,6266,3800
5180,6266,3806
5181,6270,3801
5182,6277,3801
5183,6275,3801
5184,6275,3803
5185,6278,3798
5186,6285,3797
5187,6287,3803
5188,6294,3802
5189,6301,3807
5190,6304,3810
5191,6305,3815
5192,6307,3810
5193,6309,3809
5194,6310,3806
5195,6306,3811
5196,6311,3808
5197,6315,3807
5198,6312,3813
5199,6309,3808
5200,6316,3813
5201,6312,3812
5202,6309,3809
5203,6315,3808
5204,6312,3813
5205,6311,3809
5206,6313,3808
5207,6320,3811
5208,6323,3808
5209,6328,3814
5210,6328,3819
5211,6333,3825
5212,6339,3822
5213,6345,3818
5214,6342,3816
5215,6345,3815
5216,6349,3811
5217,6356,3806
5218,6361,3809
5219,6360,3813
5220,6355,3818
5221,6353,3817
5222,6357,3821
5223,6358,3821
5224,6362,3826
5225,6368,3821
5226,6363,3824
5227,6363,3827
5228,6365,3826
5229,6361,3823
5230,6368,3822
5231,6374,3825
5232,6373,3822
5233,6376,3822
5234,6371,3817
5235,6370,3823
5236,6378,3821
5237,6374,3820
5238,6372,3816
5239,6379,3812
5240,6380,3816
5241,6375,3816
5242,6379,3818
5243,6384,3817
5244,6384,3812
5245,6390,3810
5246,6393,3811
5247,6398,3807
5248,6404,3806
5249,6409,3808
5250,6406,3809
5251,6411,3811
5252,6411,3816
5253,6406,3819
5254,6409,3818
5255,6411,3813
5256,6410,3814
5257,6414,3813
5258,6421,3816
5259,6418,3813
5260,6418,3812
5261,6426,3810
5262,6426,3811
5263,6423,3814
5264,6428,3812
5265,6431,3808
5266,6434,3813
5267,6436,3809
5268,6439,3808
5269,6445,3809
5270,6451,3814
5271,6446,3812
5272,6453,3810
5273,6459,3808
5274,6465,3811
5275,6462,3813
5276,6457,3811
5277,6464,3807
5278,6470,3809
5279,6470,3804
5280,6466,3805
5281,6473,3810
5282,6472,3814
5283,6471,3815
5284,6475,3810
5285,6473,3805
5286,6474,3802
5287,6479,3798
5288,6484,3798
5289,6486,3804
5290,6483,3810
5291,6482,3816
5292,6490,3816
5293,6492,3812
5294,6499,3807
5295,6505,3808
5296,6501,3810
5297,6496,3815
5298,6496,3814
5299,6503,3811
5300,6506,3809
5301,6512,3809
5302,6517,3806
5303,6514,3810
5304,6522,3815
5305,6516,3813
5306,6510,3819
5307,6505,3825
5308,6511,3827
5309,6509,3827
5310,6515,3822
5311,6521,3826
5312,6521,3823
5313,6517,3825
5314,6521,3829
5315,6521,3831
5316,6517,3829
5317,6525,3834
5318,6522,3837
5319,6520,3833
5320,6519,3831
5321,6527,3837
5322,6523,3835
5323,6528,3832
5324,6526,3827
5325,6520,3831
5326,6526,3827
5327,6532,3830
5328,6532,3830
5329,6533,3828
5330,6533,3828
5331,6535,3824
5332,6534,3830
5333,6532,3835
5334,6538,3836
5335,6545,3837
5336,6546,3837
5337,6550,3838
5338,6549,3841
5339,6543,3840
5340,6538,3845
5341,6534,3850
5342,6529,3854
5343,6523,3851
5344,6530,3856
5345,6524,3861
5346,6522,3856
5347,6517,3852
5348,6515,3856
5349,6516,3857
5350,6517,3852
5351,6521,3847
5352,6527,3853
5353,6534,3849
5354,6537,3850
5355,6539,3852
5356,6539,3848
5357,6543,3845
5358,6537,3843
5359,6537,3840
5360,6535,3843
5361,6542,3842
5362,6537,3845
5363,6544,3845
5364,6538,3850
5365,6543,3845
5366,6547,3845
5367,6553,3846
5368,6554,3849
5369,6558,3847
5370,6561,3845
5371,6557,3841
5372,6555,3838
5373,6553,3842
5374,6550,3843
5375,6546,3840
5376,6540,3835
5377,6541,3834
5378,6545,3838
5379,6541,3840
5380,6548,3845
5381,6542,3845
5382,6543,3842
5383,6542,3848
5384,6545,3853
5385,6547,3849
5386,6554,3851
5387,6556,3857
5388,6561,3863
5389,6555,3858
5390,6557,3857
5391,6553,3853
5392,6556,3850
5393,6555,3854
5394,6553,3855
5395,6550,3855
5396,6548,3855
5397,6549,3860
5398,6544,3862
5399,6547,3861
5400,6547,3865
5401,6546,3868
5402,6543,3863
5403,6546,3867
5404,6546,3872
5405,6554,3868
5406,6551,3867
5407,6553,3873
5408,6552,3869
5409,6548,3870
5410,6544,3867
5411,6547,3871
5412,6546,3872
5413,6553,3868
5414,6559,3869
5415,6557,3864
5416,6552,3868
5417,6553,3863
5418,6553,3863
5419,6561,3866
5420,6564,3867
5421,6561,3864
5422,6567,3861
5423,6570,3865
5424,6576,3868
5425,6581,3873
5426,6577,3876
5427,6576,3874
5428,6584,3880
5429,6578,3877
5430,6577,3877
5431,6584,3873
5432,6587,3868
5433,6594,3874
5434,6589,3877
5435,6587,3880
5436,6584,3881
5437,6585,3887
5438,6580,3893
5439,6577,3891
5440,6583,3890
5441,6587,3886
5442,6587,3891
5443,6583,3887
5444,6591,3890
5445,6593,3890
5446,6591,3893
5447,6595,3892
5448,6595,3893
5449,6591,3895
5450,6586,3891
5451,6583,3888
5452,6578,3889
5453,6586,3888
5454,6587,3888
5455,6583,3893
5456,6579,3888
5457,6577,3893
5458,6582,3892
5459,6589,3895
5460,6587,3890
5461,6595,3893
5462,6601,3888
5463,6598,3885
5464,6598,3882
5465,6603,3881
5466,6607,3886
5467,6613,3891
5468,6609,3887
5469,6606,3884
5470,6612,3885
5471,6611,3889
5472,6605,3891
5473,6610,3895
5474,6605,3891
5475,6601,3894
5476,6599,3899
5477,6593,3900
5478,6598,3904
5479,6606,3900
5480,6605,3906
5481,6606,3903
5482,6606,3900
5483,6601,3897
5484,6595,3895
5485,6601,3897
5486,6609,3892
5487,6615,3888
5488,6623,3884
5489,6630,3880
5490,6634,3880
5491,6637,3878
5492,6637,3879
5493,6641,3882
5494,6646,3883
5495,6640,3889
5496,6640,3893
5497,6639,3898
5498,6640,3896
5499,6643,3899
5500,6641,3897
5501,6636,3892
5502,6637,3898
5503,6631,3899
5504,6631,3898
5505,6637,3903
5506,6645,3906
5507,6643,3906
5508,6645,3906
5509,6644,3912
5510,6641,3917
5511,6644,3913
5512,6647,3910
5513,6655,3914
5514,6663,3911
5515,6661,3908
5516,6656,3907
5517,6651,3907
5518,6653,3908
5519,6658,3904
5520,6655,3907
5521,6652,3904
5522,6650,3899
5523,6650,3894
5524,6657,3891
5525,6665,3890
5526,6670,3890
5527,6678,3890
5528,6684,3887
5529,6679,3890
5530,6681,3896
5531,6675,3899
5532,6673,3900
5533,6667,3896
5534,6667,3897
5535,6665,3896
5536,6662,3894
5537,6656,3892
5538,6654,3895
5539,6662,3891
5540,6664,3893
5541,6664,3893
5542,6667,3893
5543,6668,3897
5544,6672,3894
5545,6666,3889
5546,6664,3886
5547,6670,3882
5548,6672,3879
5549,6668,3884
5550,6662,3888
5551,6657,3887
5552,6657,3886
5553,6664,3887
5554,6663,3888
5555,6663,3884
5556,6657,3884
5557,6664,3890
5558,6672,3896
5559,6668,3901
5560,6665,3905
5561,6671,3903
5562,6673,3909
5563,6681,3904
5564,6688,3910
5565,6686,3910
5566,6688,3912
5567,6686,3915
5568,6686,3913
5569,6693,3917
5570,6691,3919
5571,6699,3915
5572,6704,3911
5573,6711,3915
5574,6711,3916
5575,6713,3914
5576,6721,3920
5577,6715,3920
5578,6719,3917
5579,6716,3919
5580,6721,3920
5581,6729,3919
5582,6731,3914
5583,6731,3916
5584,6727,3915
5585,6729,3912
5586,6733,3910
5587,6728,3915
5588,6731,3915
5589,6734,3911
5590,6742,3915
5591,6743,3914
5592,6748,3912
5593,6748,3909
5594,6748,3910
5595,6747,3910
5596,6745,3906
5597,6746,3910
5598,6740,3913
5599,6734,3909
5600,6739,3908
5601,6739,3914
5602,6733,3909
5603,6731,3910
5604,6726,3911
5605,6731,3913
5606,6729,3909
5607,6737,3913
5608,6744,3910
5609,6738,3905
5610,6735,3903
5611,6740,3908
5612,6738,3903
5613,6733,3898
5614,6740,3895
5615,6744,3894
5616,6748,3894
5617,6747,3896
5618,6746,3896
5619,6749,3901
5620,6752,3903
5621,6749,3904
5622,6744,3910
5623,6745,3911
5624,6752,3909
5625,6751,3911
5626,6748,3908
5627,6756,3905
5628,6756,3906
5629,6750,3911
5630,6754,3915
5631,6754,3915
5632,6760,3913
5633,6754,3916
5634,6753,3916
5635,6753,3911
5636,6755,3910
5637,6750,3907
5638,6754,3903
5639,6761,3905
5640,6759,3906
5641,6766,3906
5642,6765,3908
5643,6762,3906
5644,6765,3911
5645,6766,3910
5646,6766,3906
5647,6766,3907
5648,6769,3913
5649,6765,3911
5650,6767,3914
5651,6761,3915
5652,6768,3918
5653,6776,3924
5654,6778,3926
5655,6773,3927
5656,6771,3930
5657,6779,3935
5658,6779,3935
5659,6780,3937
5660,6781,3938
5661,6775,3935
5662,6782,3936
5663,6780,3931
5664,6782,3929
5665,6780,3927
5666,6788,3931
5667,6796,3928
5668,6790,3930
5669,6784,3934
5670,6787,3931
5671,6789,3930
5672,6792,3935
5673,6789,3940
5674,6784,3944
5675,6781,3947
5676,6783,3952
5677,6780,3952
5678,6783,3948
5679,6784,3944
5680,6789,3945
5681,6794,3949
5682,6797,3952
5683,6799,3954
5684,6798,3957
5685,6796,3963
5686,6798,3959
5687,6798,3962
5688,6799,3968
5689,6807,3974
5690,6810,3976
5691,6810,3972
5692,6811,3973
5693,6805,3972
5694,6809,3969
